,Loyalty Number,Country,Province,City,Postal Code,Education,Salary,Marital Status,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Year,Month,Total Flights,Distance,Points Accumulated,Points Redeemed,Dollar Cost Points Redeemed,Gender_Female,Gender_Male,Loyalty Card_Aurora,Loyalty Card_Nova,Loyalty Card_Star
16231,576587,Canada,Quebec,Hull,J8Y 3Z5,Bachelor,91646.0,Single,16548.86,Standard,2013,6,,,48420,156,50,75359,75359.0,0,0,False,True,False,False,True
16232,468970,Canada,Quebec,Hull,J8Y 3Z5,Bachelor,104286.0,Married,16553.23,Standard,2016,4,,,48420,156,35,50853,50853.0,0,0,False,True,False,False,True
16233,840984,Canada,Ontario,Toronto,P5S 6R4,Bachelor,49168.0,Married,16570.09,Standard,2014,6,,,48420,156,56,82107,82107.0,597,107,True,False,False,False,True
16234,285220,Canada,Saskatchewan,Regina,S6J 3G0,Bachelor,75383.0,Married,16589.71,Standard,2016,3,,,48420,156,39,59279,59279.0,0,0,False,True,False,False,True
16235,904304,Canada,Ontario,Kingston,M9K 2P4,Bachelor,75383.0,Married,16589.71,Standard,2016,10,,,48420,156,40,65068,65068.0,530,95,False,True,False,False,True
16236,858563,Canada,Quebec,Montreal,H2T 2J6,Bachelor,72817.0,Married,16681.33,Standard,2015,1,,,48420,156,33,54393,54393.0,936,168,True,False,False,False,True
16237,951746,Canada,British Columbia,Whistler,V6T 1Y8,College,,Single,16702.7,Standard,2018,1,,,48420,156,11,16512,16512.0,595,107,False,True,False,False,True
16238,323720,Canada,Ontario,Toronto,M1R 4K3,Bachelor,78690.0,Divorced,16706.12,Standard,2015,1,,,48420,156,25,32942,32942.0,663,119,True,False,False,False,True
16239,134241,Canada,New Brunswick,Fredericton,E3B 2H2,Bachelor,85360.0,Single,16710.84,Standard,2014,8,,,48420,156,46,76500,76500.0,1006,181,True,False,False,False,True
16240,125493,Canada,British Columbia,Vancouver,V1E 4R6,Bachelor,54529.0,Married,16727.77,Standard,2018,10,,,48420,156,7,4739,4739.0,0,0,False,True,False,False,True
16241,564838,Canada,Ontario,Toronto,P1J 8T7,Bachelor,80770.0,Single,16796.34,Standard,2018,8,,,48420,156,4,5718,5718.0,0,0,False,True,False,False,True
16242,414239,Canada,Ontario,Toronto,M2M 7K8,Bachelor,76590.0,Married,16870.39,Standard,2017,7,,,48420,156,31,42175,42175.0,0,0,False,True,False,False,True
16243,922210,Canada,Alberta,Peace River,T9O 2W2,Bachelor,76590.0,Married,16870.39,Standard,2015,7,,,48420,156,41,59807,59807.0,2068,372,False,True,False,False,True
16244,627915,Canada,Alberta,Peace River,T9O 2W2,Bachelor,72438.0,Married,16874.33,Standard,2014,11,,,48420,156,38,58588,58588.0,1626,293,False,True,False,False,True
16245,132928,Canada,British Columbia,Whistler,V6T 1Y8,Bachelor,70881.0,Married,16887.8,Standard,2016,6,2017.0,2.0,48420,156,3,2497,2497.0,0,0,False,True,False,False,True
16246,102740,Canada,Ontario,Toronto,P1W 1K4,Bachelor,100571.0,Married,16922.13,Standard,2018,6,,,48420,156,5,8927,8927.0,0,0,True,False,False,False,True
16247,642247,Canada,British Columbia,Vancouver,V6E 3D9,College,,Single,16938.3,Standard,2018,11,,,48420,156,0,0,0.0,0,0,True,False,False,False,True
16248,247645,Canada,Ontario,Toronto,P5S 6R4,Bachelor,88103.0,Single,16953.08,Standard,2014,2,,,48420,156,37,58809,58809.0,0,0,True,False,False,False,True
16249,303445,Canada,British Columbia,Vancouver,V6E 3D9,Bachelor,88103.0,Single,16953.08,Standard,2018,7,,,48420,156,5,10334,10334.0,0,0,False,True,False,False,True
16250,219984,Canada,Quebec,Montreal,H4G 3T4,College,,Divorced,32437.05,2018 Promotion,2018,3,,,22198,77,24,27298,40947.0,0,0,True,False,False,False,True
16251,181770,Canada,British Columbia,Dawson Creek,U5I 4F1,Bachelor,57587.0,Divorced,16979.8,Standard,2013,12,2014.0,11.0,48420,156,0,0,0.0,0,0,False,True,False,False,True
16252,692936,Canada,Ontario,Toronto,M2Z 4K1,Bachelor,57587.0,Divorced,16979.8,Standard,2018,11,,,48420,156,4,7900,7900.0,484,87,True,False,False,False,True
16253,909483,Canada,Quebec,Montreal,H2T 9K8,Bachelor,57587.0,Divorced,16979.8,Standard,2012,7,,,48420,156,32,38443,38443.0,0,0,True,False,False,False,True
16254,237434,Canada,Ontario,Toronto,P1L 8X8,Bachelor,48369.0,Married,16985.5,Standard,2016,11,,,48420,156,35,44051,44051.0,1196,216,False,True,False,False,True
16255,961331,Canada,Saskatchewan,Regina,S1J 3C5,Bachelor,74802.0,Married,17006.0,Standard,2016,10,,,48420,156,34,48674,48674.0,1272,229,True,False,False,False,True
16256,318595,Canada,New Brunswick,Fredericton,E3B 2H2,Bachelor,97472.0,Married,17019.01,Standard,2018,5,,,48420,156,16,28088,28088.0,0,0,False,True,False,False,True
16257,436805,Canada,Quebec,Quebec City,G1B 3L5,Bachelor,104074.0,Married,17019.19,Standard,2017,9,,,48420,156,12,17762,17762.0,1102,199,False,True,False,False,True
16258,504208,Canada,British Columbia,Victoria,V10 6T5,Doctor,202022.0,Married,17041.44,Standard,2014,9,,,48420,156,37,55617,55617.0,424,76,True,False,False,False,True
16259,410343,Canada,Quebec,Quebec City,G1B 3L5,Bachelor,46580.0,Married,17085.41,Standard,2017,6,2018.0,2.0,48420,156,14,12578,12578.0,0,0,False,True,False,False,True
16260,504867,Canada,Quebec,Quebec City,G1B 3L5,Bachelor,46607.0,Married,34611.38,2018 Promotion,2018,2,,,22198,77,75,139569,209353.5,423,76,True,False,False,False,True
16261,411744,Canada,Quebec,Hull,J8Y 3Z5,Bachelor,95671.0,Married,17109.39,Standard,2012,12,,,48420,156,33,52773,52773.0,764,138,True,False,False,False,True
16262,271463,Canada,British Columbia,Whistler,V6T 1Y8,Bachelor,83832.0,Married,17114.33,Standard,2017,6,,,48420,156,32,51610,51610.0,756,136,True,False,False,False,True
16263,794334,Canada,Saskatchewan,Regina,S6J 3G0,Bachelor,53664.0,Divorced,17208.06,Standard,2013,3,2014.0,8.0,48420,156,0,0,0.0,0,0,True,False,False,False,True
16264,313996,Canada,Quebec,Montreal,H2T 9K8,Bachelor,48207.0,Married,17250.75,Standard,2016,10,2017.0,6.0,48420,156,9,17901,17901.0,0,0,False,True,False,False,True
16265,258849,Canada,British Columbia,Vancouver,V6E 3Z3,College,,Single,17253.73,Standard,2014,8,,,48420,156,29,39453,39453.0,1613,291,False,True,False,False,True
16266,645333,Canada,Ontario,Toronto,P1L 8X8,Bachelor,102826.0,Married,17263.64,Standard,2016,2,2016.0,10.0,48420,156,0,0,0.0,0,0,False,True,False,False,True
16267,367006,Canada,Ontario,Trenton,K8V 4B2,College,,Married,17288.55,Standard,2018,12,,,48420,156,0,0,0.0,0,0,False,True,False,False,True
16268,683875,Canada,British Columbia,Vancouver,V6E 3D9,College,,Married,17288.55,Standard,2018,9,,,48420,156,3,2940,2940.0,0,0,True,False,False,False,True
16269,559127,Canada,Ontario,Kingston,M9K 2P4,Bachelor,90467.0,Married,17292.94,Standard,2016,11,2017.0,7.0,48420,156,9,14965,14965.0,0,0,True,False,False,False,True
16270,566991,Canada,Quebec,Montreal,H2T 9K8,College,,Married,17349.03,Standard,2017,11,,,48420,156,11,23329,23329.0,515,93,True,False,False,False,True
16271,615459,Canada,Quebec,Montreal,H2Y 4R4,Bachelor,75049.0,Married,83325.38,2018 Promotion,2018,4,2018.0,12.0,22198,77,52,82168,123252.0,631,114,False,True,False,False,True
16272,652790,Canada,Quebec,Montreal,H2T 9K8,Bachelor,55130.0,Married,17420.57,Standard,2013,1,,,48420,156,25,29964,29964.0,0,0,True,False,False,False,True
16273,159525,Canada,New Brunswick,Fredericton,E3B 2H2,Bachelor,71498.0,Married,17435.68,Standard,2012,9,,,48420,156,43,62722,62722.0,2176,392,False,True,False,False,True
16274,148753,Canada,Quebec,Montreal,H2Y 4R4,College,,Divorced,17497.52,Standard,2016,4,,,48420,156,36,52156,52156.0,1966,354,False,True,False,False,True
16275,179707,Canada,Quebec,Montreal,H2T 2J6,College,,Divorced,17497.52,Standard,2018,11,,,48420,156,4,9612,9612.0,0,0,False,True,False,False,True
16276,202055,Canada,Alberta,Edmonton,T3G 6Y6,College,,Divorced,17497.52,Standard,2015,6,,,48420,156,37,66616,66616.0,2388,430,True,False,False,False,True
16277,945765,Canada,Manitoba,Winnipeg,R2C 0M5,College,,Divorced,17497.52,Standard,2015,11,,,48420,156,34,54620,54620.0,437,79,False,True,False,False,True
16278,136879,Canada,Nova Scotia,Halifax,B3J 9S2,Bachelor,70124.0,Married,17526.18,Standard,2017,12,2018.0,9.0,48420,156,19,23807,23807.0,638,115,True,False,False,False,True
16279,428710,Canada,Ontario,Toronto,M8Y 4K8,College,,Divorced,17530.04,Standard,2016,1,2018.0,10.0,48420,156,33,49101,49101.0,1728,311,False,True,False,False,True
16280,111507,Canada,Quebec,Montreal,H2Y 4R4,Bachelor,58405.0,Married,17556.99,Standard,2012,10,,,48420,156,29,40465,40465.0,1689,304,True,False,False,False,True
16281,399555,Canada,Saskatchewan,Regina,S1J 3C5,Bachelor,64756.0,Married,6712.29,2018 Promotion,2018,4,,,22198,77,28,41180,61770.0,862,155,True,False,True,False,False
16282,675442,Canada,Ontario,Thunder Bay,K8T 5M5,Bachelor,59061.0,Married,17636.42,Standard,2016,10,,,48420,156,46,67198,67198.0,312,56,True,False,False,False,True
16283,775724,Canada,Saskatchewan,Regina,S6J 3G0,High School or Below,72380.0,Married,6991.25,2018 Promotion,2018,2,,,22198,77,54,82211,123316.5,366,66,True,False,True,False,False
16284,893725,Canada,Ontario,Toronto,P1L 8X8,College,,Single,17712.21,Standard,2015,12,,,48420,156,22,24423,24423.0,1957,352,True,False,False,False,True
16285,581596,Canada,Ontario,Toronto,M2Z 4K1,Bachelor,50764.0,Married,17723.76,Standard,2016,10,,,48420,156,44,74330,74330.0,616,111,False,True,False,False,True
16286,656415,Canada,British Columbia,Dawson Creek,U5I 4F1,Bachelor,50764.0,Married,17723.76,Standard,2016,1,,,48420,156,46,53835,53835.0,449,81,False,True,False,False,True
16287,483899,Canada,Newfoundland,St. John's,A1C 6H9,Bachelor,79725.0,Married,17738.2,Standard,2012,6,,,48420,156,25,44387,44387.0,521,94,False,True,False,False,True
16288,329736,Canada,Ontario,Kingston,M9K 2P4,College,,Single,17759.39,Standard,2013,4,,,48420,156,40,68891,68891.0,977,176,False,True,False,False,True
16289,252135,Canada,Saskatchewan,Regina,S6J 3G0,College,,Single,7350.18,2018 Promotion,2018,3,,,22198,77,0,0,0.0,0,0,False,True,True,False,False
16290,490053,Canada,New Brunswick,Fredericton,E3B 2H2,Bachelor,85573.0,Divorced,17788.06,Standard,2012,12,,,48420,156,36,60922,60922.0,518,93,True,False,False,False,True
16291,685720,Canada,British Columbia,Whistler,V6T 1Y8,College,,Married,17793.61,Standard,2017,7,,,48420,156,33,46677,46677.0,1163,210,True,False,False,False,True
16292,229677,Canada,British Columbia,Vancouver,V6E 3Z3,Bachelor,75952.0,Married,17816.68,Standard,2016,5,,,48420,156,43,70404,70404.0,1492,268,True,False,False,False,True
16293,138777,Canada,Ontario,Toronto,M2M 7K8,Bachelor,72473.0,Married,17857.97,Standard,2015,9,2016.0,5.0,48420,156,0,0,0.0,0,0,True,False,False,False,True
16294,295078,Canada,Ontario,Toronto,M1R 4K3,High School or Below,63837.0,Divorced,17930.6,Standard,2016,12,,,48420,156,27,48489,48489.0,1396,251,True,False,False,False,True
16295,819267,Canada,Alberta,Calgary,T3E 2V9,High School or Below,63837.0,Divorced,17930.6,Standard,2015,12,,,48420,156,46,74355,74355.0,766,138,False,True,False,False,True
16296,527194,Canada,British Columbia,Vancouver,V6E 3D9,College,,Single,17966.29,Standard,2018,5,,,48420,156,31,44574,44574.0,0,0,True,False,False,False,True
16297,255028,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Bachelor,91172.0,Married,17995.87,Standard,2018,7,,,48420,156,8,9349,9349.0,0,0,True,False,False,False,True
16298,465241,Canada,British Columbia,Vancouver,V6E 3Z3,Bachelor,91172.0,Married,17995.87,Standard,2016,9,,,48420,156,51,71981,71981.0,2794,504,False,True,False,False,True
16299,881828,Canada,Ontario,Toronto,M1R 4K3,Bachelor,58033.0,Married,18042.48,Standard,2016,9,,,48420,156,43,65003,65003.0,1529,275,False,True,False,False,True
16300,674327,Canada,British Columbia,West Vancouver,V6V 8Z3,College,,Married,18065.27,Standard,2013,6,,,48420,156,48,77541,77541.0,869,157,False,True,False,False,True
16301,218241,Canada,Alberta,Edmonton,T3G 6Y6,Bachelor,79192.0,Married,18073.94,Standard,2013,6,,,48420,156,49,73427,73427.0,397,71,True,False,False,False,True
16302,703937,Canada,Ontario,Toronto,M2M 7K8,Bachelor,79192.0,Married,18073.94,Standard,2015,3,,,48420,156,54,77692,77692.0,893,160,True,False,False,False,True
16303,160203,Canada,British Columbia,Dawson Creek,U5I 4F1,College,,Single,18131.19,Standard,2016,8,,,48420,156,43,62343,62343.0,2076,374,False,True,False,False,True
16304,555517,Canada,Alberta,Edmonton,T9G 1W3,Bachelor,72710.0,Divorced,18269.27,Standard,2018,9,,,48420,156,5,5124,5124.0,0,0,True,False,False,False,True
16305,964151,Canada,Ontario,Toronto,M2M 7K8,Bachelor,72710.0,Divorced,18269.27,Standard,2017,5,,,48420,156,28,29993,29993.0,0,0,False,True,False,False,True
16306,538308,Canada,British Columbia,Vancouver,V6E 3D9,College,,Single,18269.54,Standard,2014,1,2014.0,9.0,48420,156,0,0,0.0,0,0,True,False,False,False,True
16307,470076,Canada,Alberta,Edmonton,T9G 1W3,College,,Single,18361.56,Standard,2015,12,,,48420,156,30,43017,43017.0,596,107,True,False,False,False,True
16308,113293,Canada,Quebec,Quebec City,G1B 3L5,Bachelor,68245.0,Divorced,18370.57,Standard,2017,11,,,48420,156,9,11095,11095.0,0,0,True,False,False,False,True
16309,602213,Canada,Ontario,Toronto,P1W 1K4,Bachelor,68792.0,Married,18380.39,Standard,2015,3,,,48420,156,33,53070,53070.0,654,118,True,False,False,False,True
16310,723691,Canada,British Columbia,Vancouver,V5R 1W3,Bachelor,68792.0,Married,18380.39,Standard,2016,8,,,48420,156,46,63299,63299.0,895,161,False,True,False,False,True
16311,801738,Canada,Saskatchewan,Regina,S6J 3G0,Bachelor,67299.0,Married,57520.5,2018 Promotion,2018,2,,,22198,77,41,67586,101379.0,352,63,True,False,True,False,False
16312,493640,Canada,Saskatchewan,Regina,S6J 3G0,Bachelor,47240.0,Married,3094.32,2018 Promotion,2018,4,,,22198,77,44,47360,71040.0,0,0,True,False,False,True,False
16313,893632,Canada,Quebec,Montreal,H2T 2J6,Bachelor,98692.0,Married,18504.28,Standard,2017,10,,,48420,156,30,49608,49608.0,442,80,False,True,False,False,True
16314,405351,Canada,Ontario,Ottawa,K1F 2R2,College,,Single,18532.41,Standard,2013,8,,,48420,156,36,55703,55703.0,0,0,False,True,False,False,True
16315,924936,Canada,British Columbia,West Vancouver,V6V 8Z3,High School or Below,52017.0,Married,18534.61,Standard,2013,4,,,48420,156,36,54083,54083.0,1204,217,False,True,False,False,True
16316,594468,Canada,Prince Edward Island,Charlottetown,C1A 6E8,College,,Married,18542.3,Standard,2015,9,2016.0,11.0,48420,156,0,0,0.0,0,0,True,False,False,False,True
16317,685375,Canada,British Columbia,Vancouver,V6E 3Z3,College,,Married,18542.3,Standard,2016,7,,,48420,156,42,57834,57834.0,1700,306,False,True,False,False,True
16318,175320,Canada,Ontario,Ottawa,K1F 2R2,Bachelor,69441.0,Married,18572.01,Standard,2016,3,,,48420,156,34,60390,60390.0,338,61,False,True,False,False,True
16319,155118,Canada,Ontario,Toronto,P2T 6G3,Bachelor,68255.0,Married,18611.45,Standard,2015,7,,,48420,156,35,50616,50616.0,1718,309,False,True,False,False,True
16320,602574,Canada,British Columbia,Vancouver,V6E 3D9,Bachelor,68255.0,Married,18611.45,Standard,2017,2,,,48420,156,38,57292,57292.0,595,107,False,True,False,False,True
16321,269434,Canada,British Columbia,West Vancouver,V6V 8Z3,Bachelor,86525.0,Married,18680.99,Standard,2015,10,2016.0,6.0,48420,156,0,0,0.0,0,0,False,True,False,False,True
16322,407933,Canada,Quebec,Montreal,H2T 2J6,Bachelor,86525.0,Married,18680.99,Standard,2015,5,,,48420,156,35,52083,52083.0,446,80,True,False,False,False,True
16323,940213,Canada,Saskatchewan,Regina,S6J 3G0,College,,Single,18688.31,Standard,2013,10,,,48420,156,54,67877,67877.0,1199,216,False,True,False,False,True
16324,999758,Canada,British Columbia,Vancouver,V5R 1W3,College,,Single,18690.34,Standard,2018,8,,,48420,156,4,5548,5548.0,573,103,True,False,False,False,True
16325,945037,Canada,Manitoba,Winnipeg,R2C 0M5,College,,Single,18726.15,Standard,2017,4,,,48420,156,31,38185,38185.0,692,125,False,True,False,False,True
16326,861629,Canada,Ontario,Ottawa,K1G 4Z0,Bachelor,83266.0,Married,18732.2,Standard,2018,9,,,48420,156,7,5945,5945.0,0,0,True,False,False,False,True
16327,312180,Canada,Quebec,Quebec City,G1B 3L5,High School or Below,75586.0,Single,18745.4,Standard,2014,1,,,48420,156,36,53005,53005.0,0,0,True,False,False,False,True
16328,506193,Canada,Ontario,Thunder Bay,K8T 5M5,High School or Below,68829.0,Single,18882.64,Standard,2017,8,2018.0,4.0,48420,156,15,23625,23625.0,0,0,True,False,False,False,True
16329,232871,Canada,Ontario,Toronto,M2M 6J7,Bachelor,84736.0,Single,18929.33,Standard,2016,10,,,48420,156,53,78586,78586.0,351,63,True,False,False,False,True
16330,365887,Canada,Ontario,Toronto,P5S 6R4,College,,Married,18948.35,Standard,2018,5,,,48420,156,9,14888,14888.0,0,0,False,True,False,False,True
16331,249408,Canada,Saskatchewan,Regina,S6J 3G0,College,,Married,3792.83,2018 Promotion,2018,2,,,22198,77,34,67884,101826.0,447,80,True,False,False,True,False
16332,145292,Canada,British Columbia,Vancouver,V1E 4R6,Bachelor,53729.0,Single,19014.48,Standard,2013,3,2013.0,12.0,48420,156,0,0,0.0,0,0,False,True,False,False,True
16333,181033,Canada,Alberta,Edmonton,T9G 1W3,College,,Single,19069.5,Standard,2018,5,,,48420,156,11,15378,15378.0,0,0,True,False,False,False,True
16334,267352,Canada,Ontario,Toronto,M2M 7K8,College,,Single,19069.5,Standard,2013,6,,,48420,156,39,64326,64326.0,1122,202,False,True,False,False,True
16335,670836,Canada,Quebec,Montreal,H2Y 4R4,Bachelor,63192.0,Divorced,19079.1,Standard,2017,12,2018.0,8.0,48420,156,5,7194,7194.0,434,78,False,True,False,False,True
16336,276650,Canada,British Columbia,Kelowna,V09 2E9,College,,Single,19116.57,Standard,2014,6,,,48420,156,48,65036,65036.0,1286,231,False,True,False,False,True
16337,944541,Canada,Ontario,Toronto,M8Y 4K8,College,,Single,19116.57,Standard,2017,1,,,48420,156,50,80364,80364.0,857,155,False,True,False,False,True
16338,159500,Canada,Saskatchewan,Regina,S1J 3C5,Bachelor,35225.0,Married,5264.43,2018 Promotion,2018,2,,,22198,77,85,106462,159693.0,743,134,True,False,False,True,False
16339,600746,Canada,British Columbia,Dawson Creek,U5I 4F1,Bachelor,48521.0,Divorced,19160.99,Standard,2014,3,,,48420,156,36,59138,59138.0,0,0,False,True,False,False,True
16340,802556,Canada,Ontario,Toronto,M2Z 4K1,Bachelor,48521.0,Divorced,19160.99,Standard,2014,9,,,48420,156,37,61981,61981.0,505,91,False,True,False,False,True
16341,562361,Canada,Saskatchewan,Regina,S1J 3C5,Bachelor,46454.0,Married,6633.14,2018 Promotion,2018,2,,,22198,77,41,66310,99465.0,527,95,True,False,False,True,False
16342,382971,Canada,Quebec,Montreal,H2T 2J6,Bachelor,60470.0,Married,19190.32,Standard,2018,12,,,48420,156,0,0,0.0,0,0,False,True,False,False,True
16343,171638,Canada,British Columbia,Vancouver,V6E 3D9,Bachelor,104915.0,Married,19231.77,Standard,2017,11,,,48420,156,29,41005,41005.0,427,77,True,False,False,False,True
16344,461859,Canada,Ontario,Toronto,P5S 6R4,Bachelor,104915.0,Married,19231.77,Standard,2013,12,,,48420,156,42,57144,57144.0,0,0,True,False,False,False,True
16345,403500,Canada,Ontario,Sudbury,M5V 1G5,College,,Single,19237.7,Standard,2013,12,,,48420,156,47,69495,69495.0,1743,314,False,True,False,False,True
16346,612269,Canada,Ontario,Kingston,M9K 2P4,Bachelor,58230.0,Married,19259.84,Standard,2014,6,,,48420,156,34,58232,58232.0,0,0,False,True,False,False,True
16347,755867,Canada,Yukon,Whitehorse,Y2K 6R0,Bachelor,58230.0,Married,19259.84,Standard,2016,10,,,48420,156,31,49671,49671.0,1015,183,False,True,False,False,True
16348,384599,Canada,Ontario,Thunder Bay,K8T 5M5,Bachelor,51289.0,Divorced,19337.9,Standard,2014,11,,,48420,156,30,38884,38884.0,730,131,False,True,False,False,True
16349,420202,Canada,Ontario,Sudbury,M5V 1G5,Bachelor,48431.0,Married,19339.2,Standard,2017,11,,,48420,156,13,24277,24277.0,1175,212,True,False,False,False,True
16350,106776,Canada,Nova Scotia,Halifax,B3J 9S2,Bachelor,50611.0,Married,19357.8,Standard,2012,12,,,48420,156,43,68400,68400.0,1109,200,False,True,False,False,True
16351,194786,Canada,Newfoundland,St. John's,A1C 6H9,Bachelor,68454.0,Married,19363.53,Standard,2016,1,,,48420,156,51,70852,70852.0,1150,207,False,True,False,False,True
16352,102851,Canada,British Columbia,Vancouver,V6E 3D9,Bachelor,60216.0,Single,19435.63,Standard,2014,8,,,48420,156,39,53975,53975.0,1247,224,True,False,False,False,True
